SERIES,NMFS_POPID,Region,ESU,MAJOR_POPULATION_GROUP,POPULATION_NAME,COMMON_POPULATION_NAME,DISPLAY_ORDER,SPECIES,RUN_TIMING,STREAM_NAME,YEAR,NUMBER_OF_SPAWNERS,FRACWILD,AGE_1_RETURNS,AGE_2_RETURNS,AGE_3_RETURNS,AGE_4_RETURNS,AGE_5_RETURNS,AGE_6_RETURNS,AGE_7_RETURNS,METHOD
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,2011,171.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,2012,41.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,2013,110.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,2014,203.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,2015,119.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,2016,43.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,2017,6.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1982,10.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1983,26.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,2018,75.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,2019,15.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1973,262.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1974,101.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1975,168.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1976,47.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1977,16.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1978,215.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1979,50.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1980,6.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1981,23.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1984,0.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1985,33.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1986,218.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1987,37.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1988,303.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1989,21.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1990,86.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1991,108.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1992,10.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1993,132.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1994,0.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1995,2.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1996,28.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1997,36.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1998,101.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1999,0.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1966,478.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1967,451.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1968,478.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1969,464.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1970,313.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1971,195.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,2000,10.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,2001,86.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,2002,201.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,2003,190.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,2004,15.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1957,693.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1958,238.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1959,182.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1960,143.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1961,434.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1962,307.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1963,604.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1964,176.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,1965,78.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,92,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Middle Fork Salmon,Sulphur Creek,Sulphur Ck.,4.7,CHINOOK SALMON,SPRING,Sulphur Creek,2006,54.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,93,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,Tucannon River,Tucannon R.,1.1,CHINOOK SALMON,SPRING,Tucannon River,1959,963.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,93,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,Tucannon River,Tucannon R.,1.1,CHINOOK SALMON,SPRING,Tucannon River,1960,792.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,93,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,Tucannon River,Tucannon R.,1.1,CHINOOK SALMON,SPRING,Tucannon River,1961,1582.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,93,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,Tucannon River,Tucannon R.,1.1,CHINOOK SALMON,SPRING,Tucannon River,1962,845.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,93,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,Tucannon River,Tucannon R.,1.1,CHINOOK SALMON,SPRING,Tucannon River,1963,410.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Survey
ICSRSSchinookModel,93,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,Tucannon River,Tucannon R.,1.1,CHINOOK SALMON,SPRING,Tucannon River,2010,72.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Model
ICSRSSchinookModel,93,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,Tucannon River,Tucannon R.,1.1,CHINOOK SALMON,SPRING,Tucannon River,2012,90.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Model
ICSRSSchinookModel,93,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,Tucannon River,Tucannon R.,1.1,CHINOOK SALMON,SPRING,Tucannon River,2013,38.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Model
ICSRSSchinookModel,93,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,Tucannon River,Tucannon R.,1.1,CHINOOK SALMON,SPRING,Tucannon River,2014,118.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Model
ICSRSSchinookModel,93,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,Tucannon River,Tucannon R.,1.1,CHINOOK SALMON,SPRING,Tucannon River,2015,168.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Model
ICSRSSchinookModel,93,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,Tucannon River,Tucannon R.,1.1,CHINOOK SALMON,SPRING,Tucannon River,2016,80.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Model
ICSRSSchinookModel,93,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,Tucannon River,Tucannon R.,1.1,CHINOOK SALMON,SPRING,Tucannon River,2017,63.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Model
ICSRSSchinookModel,93,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,Tucannon River,Tucannon R.,1.1,CHINOOK SALMON,SPRING,Tucannon River,2011,28.0,1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,Model
ICSRSSchinookSurvey2020,93,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,Tucannon River,Tucannon R.,1.1,CHINOOK SALMON,SPRING,Tucannon River,1986,440.0,-99.0,-99.0,0.01,0.856,0.135,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,93,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,Tucannon River,Tucannon R.,1.1,CHINOOK SALMON,SPRING,Tucannon River,1987,407.0,-99.0,-99.0,0.01,0.62,0.37,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,93,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,Tucannon River,Tucannon R.,1.1,CHINOOK SALMON,SPRING,Tucannon River,1988,257.0,-99.0,-99.0,0.046,0.627,0.327,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,93,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,Tucannon River,Tucannon R.,1.1,CHINOOK SALMON,SPRING,Tucannon River,1989,276.0,0.99,-99.0,0.006,0.759,0.235,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,93,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,Tucannon River,Tucannon R.,1.1,CHINOOK SALMON,SPRING,Tucannon River,1990,572.0,0.79,-99.0,-99.0,0.761,0.239,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,93,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,Tucannon River,Tucannon R.,1.1,CHINOOK SALMON,SPRING,Tucannon River,1991,291.0,0.68,-99.0,0.012,0.642,0.346,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,93,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,Tucannon River,Tucannon R.,1.1,CHINOOK SALMON,SPRING,Tucannon River,1992,476.0,0.64,-99.0,0.031,0.813,0.156,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,93,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,Tucannon River,Tucannon R.,1.1,CHINOOK SALMON,SPRING,Tucannon River,1993,397.0,0.62,-99.0,0.026,0.378,0.595,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,93,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,Tucannon River,Tucannon R.,1.1,CHINOOK SALMON,SPRING,Tucannon River,1994,97.0,1.0,-99.0,-99.0,0.735,0.265,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,93,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,Tucannon River,Tucannon R.,1.1,CHINOOK SALMON,SPRING,Tucannon River,2009,1191.0,0.51,-99.0,0.155,0.793,0.052,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,93,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,Tucannon River,Tucannon R.,1.1,CHINOOK SALMON,SPRING,Tucannon River,2010,938.0,0.58,-99.0,0.013,0.98,0.007,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,93,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,Tucannon River,Tucannon R.,1.1,CHINOOK SALMON,SPRING,Tucannon River,2011,849.0,0.7,-99.0,0.112,0.603,0.284,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,93,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,Tucannon River,Tucannon R.,1.1,CHINOOK SALMON,SPRING,Tucannon River,2012,335.0,0.7,-99.0,0.009,0.852,0.139,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,93,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,Tucannon River,Tucannon R.,1.1,CHINOOK SALMON,SPRING,Tucannon River,2013,170.0,0.69,-99.0,0.121,0.738,0.141,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,93,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,Tucannon River,Tucannon R.,1.1,CHINOOK SALMON,SPRING,Tucannon River,2014,294.0,0.72,-99.0,0.046,0.89,0.065,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,93,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,Tucannon River,Tucannon R.,1.1,CHINOOK SALMON,SPRING,Tucannon River,2015,523.0,0.33,-99.0,0.089,0.846,0.066,-99.0,-99.0,-99.0,Survey
ICSRSSchinookSurvey2020,93,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",Lower Snake,Tucannon River,Tucannon R.,1.1,CHINOOK SALMON,SPRING,Tucannon River,2016,340.0,0.34,-99.0,0.036,0.664,0.3,-99.0,-99.0,-99.0,Survey
